Reference	MT Abundance	Ref ID
P010|CYC_BOVIN	0.60604	130
P010|CYC_BOVIN	0.18932	130
P010|CYC_BOVIN	0.04648	130
P010|CYC_BOVIN	12.109736	130
P010|CYC_BOVIN	0.004536	130
P010|CYC_BOVIN	0.27182	130
P010|CYC_BOVIN	0.08125	130
P010|CYC_BOVIN	0.13936	130
P010|CYC_BOVIN	0.006363	130
P010|CYC_BOVIN	0.51049	130
P010|CYC_BOVIN	0.11778	130
P010|CYC_BOVIN	0.21106	130
P010|CYC_BOVIN	0.01332	130
P010|CYC_BOVIN	0.004536	130
P010|CYC_BOVIN	0.51049	130
P010|CYC_BOVIN	0.165686	130
P010|CYC_BOVIN	0.109548	130
P010|CYC_BOVIN	0.006182	130
P010|CYC_BOVIN	0.14304	130
P010|CYC_BOVIN	0.290642	130
P010|CYC_BOVIN	0.18318	130
P010|CYC_BOVIN	0.082572	130
P010|CYC_BOVIN	0.139226	130
P010|CYC_BOVIN	0.112481	130
P010|CYC_BOVIN	0.704666	130
P010|CYC_BOVIN	0.01332	130
P010|CYC_BOVIN	0.004536	130
P010|CYC_BOVIN	0.006182	130
P010|CYC_BOVIN	0.109548	130
P010|CYC_BOVIN	0.014784	130
P010|CYC_BOVIN	0.112481	130
P010|CYC_BOVIN	0.027	130
P010|CYC_BOVIN	0.01422	130
P010|CYC_BOVIN	0.027	130
P011|MANA_YEAST	0.6028	120
P011|MANA_YEAST	0.1722	120
P011|MANA_YEAST	0.0436	120
P011|MANA_YEAST	0.05361	120
P011|MANA_YEAST	6.2099	120
P011|MANA_YEAST	0.0492	120
P011|MANA_YEAST	2.13079	120
P011|MANA_YEAST	0.3402	120
P011|MANA_YEAST	0.0612	120
P011|MANA_YEAST	0.07892	120
P011|MANA_YEAST	0.0973	120
P011|MANA_YEAST	0.2466	120
P011|MANA_YEAST	0.0518	120
P011|MANA_YEAST	8.93204	120
P011|MANA_YEAST	0.03824	120
P011|MANA_YEAST	0.3978	120
P011|MANA_YEAST	0.13784	120
P011|MANA_YEAST	26.9662	120
P011|MANA_YEAST	5.80833	120
P011|MANA_YEAST	4.84072	120
P011|MANA_YEAST	0.03846	120
P011|MANA_YEAST	0.1032	120
P011|MANA_YEAST	3.1126	120
P011|MANA_YEAST	0.78063	120
P011|MANA_YEAST	0.14804	120
P011|MANA_YEAST	6.55464	120
P011|MANA_YEAST	10.00282	120
P011|MANA_YEAST	0.3299	120
P011|MANA_YEAST	1.8182	120
P011|MANA_YEAST	1.60824	120
P011|MANA_YEAST	0.0754	120
P011|MANA_YEAST	0.035828	120
P011|MANA_YEAST	0.48126	120
P011|MANA_YEAST	0.0054	120
P011|MANA_YEAST	0.11854	120
P011|MANA_YEAST	0.065932	120
P011|MANA_YEAST	0.020696	120
P011|MANA_YEAST	0.24836	120
P011|MANA_YEAST	0.033027	120
P011|MANA_YEAST	0.045681	120
P011|MANA_YEAST	0.146556	120
P011|MANA_YEAST	0.01544	120
P011|MANA_YEAST	0.0106	120
P011|MANA_YEAST	0.09952	120
P011|MANA_YEAST	0.01252	120
P011|MANA_YEAST	0.086314	120
P011|MANA_YEAST	0.07474	120
P011|MANA_YEAST	0.185	120
P011|MANA_YEAST	0.196049	120
P011|MANA_YEAST	0.20586	120
P011|MANA_YEAST	0.14486	120
P011|MANA_YEAST	0.0045	120
P011|MANA_YEAST	0.00688	120
P011|MANA_YEAST	0.09557	120
P011|MANA_YEAST	0.01468	120
P011|MANA_YEAST	3.567618	120
P012|PHS2_RABIT	0.19272	111
P012|PHS2_RABIT	0.15574	111
P012|PHS2_RABIT	16.55179	111
P012|PHS2_RABIT	0.13164	111
P012|PHS2_RABIT	0.45039	111
P012|PHS2_RABIT	0.08466	111
P012|PHS2_RABIT	0.54576	111
P012|PHS2_RABIT	0.07872	111
P012|PHS2_RABIT	0.37105	111
P012|PHS2_RABIT	0.97622	111
P012|PHS2_RABIT	10.37952	111
P012|PHS2_RABIT	0.2504	111
P012|PHS2_RABIT	0.2504	111
P012|PHS2_RABIT	0.35654	111
P012|PHS2_RABIT	0.10266	111
P012|PHS2_RABIT	0.03676	111
P012|PHS2_RABIT	2.20798	111
P012|PHS2_RABIT	3.80821	111
P012|PHS2_RABIT	0.03846	111
P012|PHS2_RABIT	0.30522	111
P012|PHS2_RABIT	0.03824	111
P012|PHS2_RABIT	1.2888	111
P012|PHS2_RABIT	0.12968	111
P012|PHS2_RABIT	0.01804	111
P012|PHS2_RABIT	0.22254	111
P012|PHS2_RABIT	1.0631	111
P012|PHS2_RABIT	0.2982	111
P012|PHS2_RABIT	0.2932	111
P012|PHS2_RABIT	0.18574	111
P012|PHS2_RABIT	11.95658	111
P012|PHS2_RABIT	0.2147	111
P012|PHS2_RABIT	0.55398	111
P012|PHS2_RABIT	2.55912	111
P012|PHS2_RABIT	2.31258	111
P012|PHS2_RABIT	0.4996	111
P012|PHS2_RABIT	5.1156	111
P012|PHS2_RABIT	1.5651	111
P012|PHS2_RABIT	1.3986	111
P012|PHS2_RABIT	0.7706	111
P012|PHS2_RABIT	3.11756	111
P012|PHS2_RABIT	0.6959	111
P012|PHS2_RABIT	3.4474	111
P012|PHS2_RABIT	0.12218	111
P012|PHS2_RABIT	0.41092	111
P012|PHS2_RABIT	1.1238	111
P012|PHS2_RABIT	2.96262	111
P012|PHS2_RABIT	1.9519	111
P012|PHS2_RABIT	0.8714	111
P012|PHS2_RABIT	1.19998	111
P012|PHS2_RABIT	1.34709	111
P012|PHS2_RABIT	1.6568	111
P012|PHS2_RABIT	0.5822	111
P012|PHS2_RABIT	0.1032	111
P012|PHS2_RABIT	0.50128	111
P012|PHS2_RABIT	0.62368	111
P012|PHS2_RABIT	5.73117	111
P012|PHS2_RABIT	0.5799	111
P012|PHS2_RABIT	0.91438	111
P012|PHS2_RABIT	0.374	111
P012|PHS2_RABIT	1.1058	111
P012|PHS2_RABIT	0.6794	111
P012|PHS2_RABIT	0.3578	111
P012|PHS2_RABIT	0.14237	111
P012|PHS2_RABIT	0.0651	111
P012|PHS2_RABIT	0.0412	111
P012|PHS2_RABIT	0.5822	111
P012|PHS2_RABIT	0.15196	111
P012|PHS2_RABIT	0.59722	111
P012|PHS2_RABIT	1.8041	111
P012|PHS2_RABIT	0.4306	111
P012|PHS2_RABIT	0.03646	111
P012|PHS2_RABIT	0.08446	111
P012|PHS2_RABIT	4.0476	111
P012|PHS2_RABIT	0.28736	111
P012|PHS2_RABIT	0.56564	111
P012|PHS2_RABIT	0.1768	111
P012|PHS2_RABIT	0.07288	111
P012|PHS2_RABIT	0.599	111
P012|PHS2_RABIT	1.50141	111
P012|PHS2_RABIT	0.08835	111
P012|PHS2_RABIT	0.2098	111
P012|PHS2_RABIT	0.8582	111
P012|PHS2_RABIT	0.30844	111
P012|PHS2_RABIT	0.31886	111
P012|PHS2_RABIT	0.78624	111
P012|PHS2_RABIT	0.0428	111
P012|PHS2_RABIT	0.65276	111
P012|PHS2_RABIT	0.21412	111
P012|PHS2_RABIT	0.3653	111
P012|PHS2_RABIT	0.2098	111
P012|PHS2_RABIT	0.59722	111
P012|PHS2_RABIT	1.66244	111
P012|PHS2_RABIT	0.49229	111
P012|PHS2_RABIT	0.08512	111
P012|PHS2_RABIT	5.5108	111
P012|PHS2_RABIT	0.31886	111
P012|PHS2_RABIT	0.11872	111
P012|PHS2_RABIT	0.2098	111
P012|PHS2_RABIT	0.2684	111
P012|PHS2_RABIT	2.0712	111
P012|PHS2_RABIT	1.0248	111
P012|PHS2_RABIT	0.1463	111
P012|PHS2_RABIT	0.3758	111
P012|PHS2_RABIT	0.35547	111
P012|PHS2_RABIT	0.3425	111
P012|PHS2_RABIT	1.0277	111
P012|PHS2_RABIT	0.05805	111
P012|PHS2_RABIT	0.64572	111
P012|PHS2_RABIT	0.13497	111
P012|PHS2_RABIT	0.2671	111
P012|PHS2_RABIT	0.1532	111
P012|PHS2_RABIT	0.0806	111
P012|PHS2_RABIT	10.9	111
P012|PHS2_RABIT	0.34241	111
P012|PHS2_RABIT	0.06666	111
P012|PHS2_RABIT	0.38738	111
P012|PHS2_RABIT	0.9735	111
P012|PHS2_RABIT	0.06456	111
P012|PHS2_RABIT	5.80833	111
P012|PHS2_RABIT	0.2504	111
P012|PHS2_RABIT	0.5822	111
P012|PHS2_RABIT	0.85176	111
P012|PHS2_RABIT	1.03077	111
P012|PHS2_RABIT	2.13079	111
P012|PHS2_RABIT	0.14294	111
P012|PHS2_RABIT	0.028092	111
P012|PHS2_RABIT	0.273802	111
P012|PHS2_RABIT	0.06216	111
P012|PHS2_RABIT	0.05982	111
P012|PHS2_RABIT	0.00682	111
P012|PHS2_RABIT	0.39553	111
P012|PHS2_RABIT	0.00432	111
P012|PHS2_RABIT	0.075637	111
P012|PHS2_RABIT	0.08122	111
P012|PHS2_RABIT	0.083347	111
P012|PHS2_RABIT	0.10598	111
P012|PHS2_RABIT	0.08122	111
P012|PHS2_RABIT	0.02644	111
P012|PHS2_RABIT	0.0036	111
P012|PHS2_RABIT	0.0036	111
P012|PHS2_RABIT	0.04614	111
P012|PHS2_RABIT	0.072384	111
P012|PHS2_RABIT	0.04267	111
P012|PHS2_RABIT	0.015106	111
P012|PHS2_RABIT	0.111838	111
P012|PHS2_RABIT	0.12407	111
P012|PHS2_RABIT	0.024636	111
P012|PHS2_RABIT	0.17484	111
P012|PHS2_RABIT	0.246668	111
P012|PHS2_RABIT	0.03832	111
P012|PHS2_RABIT	0.6165	111
P012|PHS2_RABIT	1.275056	111
P012|PHS2_RABIT	0.02297	111
P012|PHS2_RABIT	0.013012	111
P012|PHS2_RABIT	0.26344	111
P012|PHS2_RABIT	0.113374	111
P012|PHS2_RABIT	0.04974	111
P012|PHS2_RABIT	0.20516	111
P012|PHS2_RABIT	0.05143	111
P012|PHS2_RABIT	0.037551	111
P012|PHS2_RABIT	0.09038	111
P012|PHS2_RABIT	0.0244	111
P012|PHS2_RABIT	0.06838	111
P012|PHS2_RABIT	0.249966	111
P012|PHS2_RABIT	0.431264	111
P012|PHS2_RABIT	0.228436	111
P012|PHS2_RABIT	0.314804	111
P012|PHS2_RABIT	0.31966	111
P012|PHS2_RABIT	0.19776	111
P012|PHS2_RABIT	0.0336	111
P012|PHS2_RABIT	0.927651	111
P012|PHS2_RABIT	0.84744	111
P012|PHS2_RABIT	0.19049	111
P012|PHS2_RABIT	0.15228	111
P012|PHS2_RABIT	0.0633	111
P012|PHS2_RABIT	0.14957	111
P012|PHS2_RABIT	0.06058	111
P012|PHS2_RABIT	0.08125	111
P012|PHS2_RABIT	0.04252	111
P012|PHS2_RABIT	0.68746	111
P012|PHS2_RABIT	0.006366	111
P012|PHS2_RABIT	0.12402	111
P012|PHS2_RABIT	0.25628	111
P012|PHS2_RABIT	0.12066	111
P012|PHS2_RABIT	0.10532	111
P012|PHS2_RABIT	0.04022	111
P012|PHS2_RABIT	0.019114	111
P012|PHS2_RABIT	0.102721	111
P012|PHS2_RABIT	0.05248	111
P012|PHS2_RABIT	0.15228	111
P012|PHS2_RABIT	0.01964	111
P012|PHS2_RABIT	0.045681	111
P012|PHS2_RABIT	0.27856	111
P012|PHS2_RABIT	0.153226	111
P012|PHS2_RABIT	0.21764	111
P012|PHS2_RABIT	0.27446	111
P012|PHS2_RABIT	0.262978	111
P012|PHS2_RABIT	0.209894	111
P012|PHS2_RABIT	0.02659	111
P012|PHS2_RABIT	0.0738	111
P012|PHS2_RABIT	0.1757	111
P012|PHS2_RABIT	0.04638	111
P012|PHS2_RABIT	0.024636	111
P012|PHS2_RABIT	0.1757	111
P012|PHS2_RABIT	0.6165	111
P012|PHS2_RABIT	0.27446	111
P012|PHS2_RABIT	0.09588	111
P012|PHS2_RABIT	0.04638	111
P012|PHS2_RABIT	0.019114	111
P012|PHS2_RABIT	0.04022	111
P012|PHS2_RABIT	0.10532	111
P012|PHS2_RABIT	0.27856	111
P012|PHS2_RABIT	0.153226	111
P012|PHS2_RABIT	0.21764	111
P012|PHS2_RABIT	0.262978	111
P012|PHS2_RABIT	0.03122	111
P012|PHS2_RABIT	0.07269	111
P012|PHS2_RABIT	0.042548	111
P012|PHS2_RABIT	0.06896	111
P012|PHS2_RABIT	0.041	111
P012|PHS2_RABIT	0.0083	111
P012|PHS2_RABIT	0.09588	111
P012|PHS2_RABIT	0.128366	111
P012|PHS2_RABIT	0.06768	111
P012|PHS2_RABIT	0.05633	111
P012|PHS2_RABIT	0.27856	111
P012|PHS2_RABIT	0.020462	111
P012|PHS2_RABIT	0.013832	111
P012|PHS2_RABIT	0.01484	111
P012|PHS2_RABIT	0.066866	111
P012|PHS2_RABIT	0.146556	111
P012|PHS2_RABIT	0.01894	111
P012|PHS2_RABIT	0.025498	111
P012|PHS2_RABIT	0.01674	111
P012|PHS2_RABIT	0.02336	111
P012|PHS2_RABIT	0.01148	111
P012|PHS2_RABIT	0.39161	111
P012|PHS2_RABIT	0.004506	111
P012|PHS2_RABIT	0.018515	111
P012|PHS2_RABIT	0.050366	111
P012|PHS2_RABIT	0.046742	111
P012|PHS2_RABIT	0.31408	111
P012|PHS2_RABIT	0.0782	111
P012|PHS2_RABIT	0.00723	111
P012|PHS2_RABIT	0.021	111
P012|PHS2_RABIT	0.01084	111
P012|PHS2_RABIT	0.19812	111
P012|PHS2_RABIT	0.006154	111
P012|PHS2_RABIT	0.073608	111
P012|PHS2_RABIT	0.07989	111
P012|PHS2_RABIT	0.086314	111
P012|PHS2_RABIT	0.0036	111
P012|PHS2_RABIT	0.15228	111
P012|PHS2_RABIT	0.01897	111
P012|PHS2_RABIT	0.020173	111
P012|PHS2_RABIT	0.01407	111
P012|PHS2_RABIT	0.11854	111
P012|PHS2_RABIT	0.11854	111
P012|PHS2_RABIT	0.28894	111
P012|PHS2_RABIT	0.39548	111
P012|PHS2_RABIT	0.008769	111
pep-09	0.02333	103
pep-11	0.12066	137
pep-14	0.34982	127
pep-14	1.04186	127
pep-16	0.0384	104
pep-16	2.3956	104
pep-16	0.0476	104
pep-20	0.3877	140
pep-20	0.01122	140
pep-24	3.48622	125
pep-24	0.1719	125
pep-24	0.65122	125
pep-24	0.11171	125
pep-24	0.02892	125
pep-24	0.350395	125
Ribonuclease_A	1.2708	134
Ribonuclease_A	0.97171	134
Ribonuclease_A	0.04388	134
TRYP_PIG	1.61336	108
TRYP_PIG	0.0622	108
TRYP_PIG	16.03172	108
TRYP_PIG	1.8223	108
TRYP_PIG	0.29405	108
TRYP_PIG	4.06494	108
TRYP_PIG	0.2162	108
TRYP_PIG	0.2824	108
TRYP_PIG	0.06356	108
TRYP_PIG	2.5712	108
TRYP_PIG	0.09368	108
TRYP_PIG	0.0798	108
TRYP_PIG	0.61688	108
TRYP_PIG	0.50934	108
TRYP_PIG	0.06597	108
TRYP_PIG	0.5464	108
TRYP_PIG	0.4384	108
TRYP_PIG	0.1348	108
TRYP_PIG	0.23706	108
TRYP_PIG	0.008556	108
TRYP_PIG	0.811312	108
TRYP_PIG	1.6461	108
TRYP_PIG	0.12609	108
TRYP_PIG	0.12942	108
TRYP_PIG	0.01494	108
TRYP_PIG	0.006426	108
TRYP_PIG	0.06216	108
TRYP_PIG	0.03406	108
TRYP_PIG	0.026794	108
TRYP_PIG	0.01644	108
TRYP_PIG	0.06156	108
TRYP_PIG	0.197919	108
TRYP_PIG	1.8471	108
TRYP_PIG	0.01054	108
TRYP_PIG	0.02144	108
UBIQ_HUMAN	1.20994	126
UBIQ_HUMAN	1.093	126
UBIQ_HUMAN	0.15152	126
UBIQ_HUMAN	0.06597	126
UBIQ_HUMAN	0.2999	126
UBIQ_HUMAN	1.85473	126
UBIQ_HUMAN	1.5856	126
UBIQ_HUMAN	0.2962	126
UBIQ_HUMAN	0.60668	126
UBIQ_HUMAN	0.2098	126
UBIQ_HUMAN	1.7973	126
UBIQ_HUMAN	0.6856	126
UBIQ_HUMAN	0.10203	126
UBIQ_HUMAN	0.10372	126
UBIQ_HUMAN	0.01337	126
UBIQ_HUMAN	0.057106	126
UBIQ_HUMAN	1.00662	126
UBIQ_HUMAN	0.088725	126
UBIQ_HUMAN	0.09588	126
UBIQ_HUMAN	0.15584	126
UBIQ_HUMAN	0.043434	126
